2.224500261587820660e-01 4.162919514274373567e-01 1.591777129237625932e-01 3.578886574052186909e-01 1.665361814727867040e-01 5.995130930344649833e-02 6.668944722413117088e-02 4.071501569055908654e-01 5.585442579304228383e-01 2.886842102295186230e-01 0.000000000000000000e+00 4.797831827930175708e-01 2.619295063794835343e-02 2.517583090127917256e-02 3.731469131093724245e-01 2.420352501913558552e-02 6.911414403092561720e-01 5.786827752284673387e-03 4.134241039348872659e-01 1.612554518373850998e-01 2.176258964193189538e-02 5.277351523041375891e-01 7.111525129817770630e-01 9.995797034479305676e-01 8.751053006998689154e-01 5.096842005833228662e-01 3.526444853728167850e-01 8.294414054707853756e-01 1.514718219298873958e-01 5.143826450790790483e-01 9.460844334236012676e-01 6.719435973567556841e-01 4.014930377012481122e-01 4.824716603433170103e-01 6.584210580055320783e-01 8.813661296994325101e-01 6.300135237140918054e-01 7.661051252280410839e-01 6.793769483458153013e-01 6.825594643445790366e-01 4.816808930362564967e-01 7.645981380270425731e-01 8.950299039331752748e-01 5.268460954084598358e-01 7.881532361304117718e-01 1.428468243053881981e-02 6.103043158586409778e-01 5.115324286208390303e-01 7.319404055715913460e-01 9.918509729762106097e-01 4.336345856719632241e-01
6.388928303460259528e-01 6.171711004275871604e-01 9.538417067695904583e-01 2.628982600249212265e-01 5.782781017070347529e-01 7.571352780827544926e-01 2.224823269111165791e-01 5.395793987024093408e-01 7.553085053535179005e-01 5.067704692584518167e-02 5.198114532274223931e-01 0.000000000000000000e+00 5.440906538489365118e-01 1.193369822022948279e-01 6.114268839602979844e-01 5.518277054183845509e-01 8.181814352643409505e-01 3.032472934916220497e-01 7.634271989455605478e-01 3.029819147377953437e-01 1.699199808992659655e-01 3.782842470179551553e-01 6.805382152114891614e-01 9.758803192402151216e-01 9.906747388799544973e-01 7.086599498180509160e-01 1.888717831413314618e-01 5.137504337821308109e-02 2.889725999906171960e-01 3.826814038496080261e-01 2.340785023149337674e-01 7.535597481695799349e-02 6.257863893532903399e-01 9.801340268492186869e-02 4.057547717607931093e-01 3.328848017033397833e-01 6.772404926353394750e-01 7.904486167214851422e-01 9.538751123753053118e-02 1.662724674473954334e-01 6.402673729107409839e-01 8.117184515437182446e-01 1.995210803235871744e-01 4.928261530959224812e-01 5.154825468626877960e-02 5.132418198466053294e-01 7.967185154304240458e-01 9.329538236688176278e-01 2.000617327426674752e-01 4.531610613186811687e-01 1.597647602341485396e-01
5.528734275068915016e-01 8.724365258600991213e-01 9.041792798279943977e-01 2.592948146751672400e-02 9.169508550821716675e-01 9.819175107719766427e-01 5.873768918407211714e-01 4.116780592266633398e-02 3.869559485397968679e-01 9.455120718323375417e-01 3.057690151032710357e-01 4.785960608642706449e-01 0.000000000000000000e+00 5.983890867511877376e-01 9.486175904610625320e-01 7.819365885377826952e-02 5.634283200134637681e-02 6.390188354568075990e-01 3.456065540433599370e-01 9.376205847222420786e-01 5.150737019374836967e-01 8.969150733924731167e-01 7.431188032287243672e-01 9.519114347378233587e-01 4.385409612564959980e-01 2.779165608944857979e-01 3.348169840077436232e-01 2.035940853935245265e-01 2.252807265744261045e-02 7.737040993881229012e-01 3.056568000633216320e-01 8.759465747191859109e-01 1.492925324211196170e-01 2.231887240078430645e-01 2.248217014060862606e-01 9.855847068010775702e-01 3.414893296720289406e-02 2.922832081897906997e-01 2.282972034916447290e-01 6.394775992438883616e-01 4.422357386567646875e-01 1.459026450856224510e-01 8.202206108338052637e-01 5.496075303733664041e-01 7.997347042573869080e-01 2.153862348787437542e-01 3.973072528369658851e-01 2.041779425657570535e-01 4.191655774585870686e-01 1.920390663893567496e-01 2.686146321985970475e-01
4.487604689975577266e-01 2.774153943442748682e-01 5.066078500426876019e-01 9.123214217872244181e-01 8.581102848587176535e-01 7.256853472002755545e-01 7.340578797628017904e-01 5.472302968931829215e-01 8.148270732222961943e-01 1.017705837253046752e-02 3.972019847250125579e-01 4.551036669945602853e-01 3.608996199485838829e-01 0.000000000000000000e+00 8.924896497778118665e-01 6.513552496446809448e-01 1.238758082624323853e-01 6.527228154246438319e-01 5.507740824965361437e-01 2.852645586304141112e-01 2.529080562133897425e-01 6.888861680656186426e-01 1.724932029034506042e-01 6.048240024708396723e-01 5.891304132584996855e-01 5.427010632113118405e-01 4.666656140265723618e-02 3.433374671644982001e-01 7.896638693230484396e-01 7.773388503117631965e-01 1.671902810229649594e-01 4.120970071851315364e-02 1.825315696614707717e-01 2.373169057987394304e-01 1.717258074142042901e-01 5.871192893721252082e-01 9.908352142773413362e-01 4.135715027268627164e-01 7.233385587154319563e-01 2.778723181353331961e-01 6.481077392180427665e-01 9.575162926081680626e-01 5.172236848734547143e-01 2.124614175083974210e-01 2.169879611033582734e-01 9.691889583921281526e-01 4.791816982997343377e-02 1.983605123334268860e-01 9.677663066217550014e-01 9.829897587162204076e-01 9.473793558163303707e-01
5.571859192207083700e-01 3.646822871945936129e-01 7.949826528660126623e-01 1.912374756641304074e-01 1.027562312193053273e-01 8.747923865814755118e-02 8.638472382235748981e-01 6.374449222406725069e-01 8.629872733632382165e-01 5.911681918552182946e-01 2.148374349916988280e-01 2.978289396690130264e-01 6.789831212246331127e-01 8.112522889875035670e-01 0.000000000000000000e+00 7.649179496107415543e-01 5.206050320382900054e-01 5.550062366931474145e-01 3.721678104252950092e-01 4.462338712099939153e-01 6.841348055705952502e-01 8.901721601746948043e-01 2.065152656396657127e-01 6.082865187754054048e-01 5.384732871596434878e-01 8.892091220388689266e-01 6.733098647686486249e-01 9.488670883336558504e-01 5.115088822793661949e-01 6.073130485918551980e-01 7.229455695499967804e-01 6.295926817240785622e-01 8.127554099139217003e-01 7.149138121697209414e-01 5.255555076453434227e-01 5.456629022100883963e-01 7.570925375497083998e-01 9.264342797404024887e-01 2.832377457964144751e-01 6.971370463802394335e-01 8.200430163292528052e-01 3.212744390040156439e-01 1.595212517439631439e-01 8.316572620210938016e-02 7.080532303124391635e-01 9.958998985252076608e-02 6.563771400421991586e-01 3.063686187330405541e-02 4.176372413459746857e-01 8.973085464003216494e-03 9.513226429235727144e-01
3.796996403930830155e-01 9.380696911529126103e-01 4.785252911324464620e-01 1.331699443554100748e-01 2.572788237399765698e-01 1.922266718947529540e-02 8.897364801777937204e-01 3.212590254587877059e-02 4.455428184489538257e-01 7.871790505332447729e-01 1.688055521575483331e-01 6.245870690823218663e-01 5.965392023544142663e-01 9.624240999532096552e-01 4.807520652013322904e-01 0.000000000000000000e+00 9.583938619224742217e-01 3.705121068724172018e-01 4.116741910818815242e-01 1.839614848492820975e-01 2.942082933008456358e-01 4.313736738614868393e-01 8.786327007396705913e-01 4.858499660879511683e-02 6.293132879721605732e-01 9.273920192025170151e-01 9.069045814612577416e-01 7.830646536102434663e-01 5.376829761558877818e-01 9.112500930123341725e-01 5.752400923837540647e-01 4.716391645016763112e-01 7.886762567688011538e-01 7.721487201915877563e-02 2.927487938209236695e-01 5.480373128031144070e-01 9.012104606774381521e-01 5.968215245884247455e-01 3.581193675628288053e-01 8.638583790199251267e-01 4.139251362803881840e-01 4.757631242743859401e-01 9.935119488212693639e-01 3.668964300129462508e-02 4.475189530611013433e-01 4.688879663574144763e-01 6.208573293639629842e-01 2.781543350203014020e-01 3.367669084978016647e-01 6.054357816218561839e-01 6.897334509211707765e-01
3.730657524201949071e-01 1.131447298506256249e-01 1.342621809462793969e-01 7.938292692885611235e-01 7.195228891367839719e-01 4.525471313765784265e-01 8.456078956837674854e-01 2.378539689751613118e-01 1.056523670059476006e-01 7.568524458667341692e-01 9.655147021487786585e-01 8.673362402427934326e-01 8.345659288612368165e-01 4.312292063011081700e-01 6.227598598222954251e-01 1.010739439803250983e-01 0.000000000000000000e+00 5.783154760729042332e-01 8.085959203307292453e-01 2.565073875320754704e-01 2.934794581228125088e-01 2.584189267733215667e-01 2.428807432159407753e-02 3.528616783786686639e-02 8.478824998336323970e-01 9.426464135140680822e-01 4.530673714988142642e-02 8.933603569820507406e-01 2.428912907796507703e-01 5.101951747706151563e-01 7.089444029351484877e-01 6.785580315395572937e-01 1.109875877684575185e-01 3.216954682166820456e-01 2.926902438573222298e-01 6.721407623939942289e-01 3.826682817198673314e-01 7.735325893528528507e-01 6.810111118151026544e-01 2.667507390129284506e-01 5.553632338009728553e-01 1.209763885001975403e-01 5.108955959734133856e-01 4.952654424274763878e-01 5.634235105902730689e-01 6.452687040806824870e-01 8.061124325579762662e-01 4.450390930703818082e-02 9.775832479397223995e-01 9.899634843220559421e-01 1.949682514572232961e-01
1.697896434874228699e-01 3.839392441046683979e-01 5.935468452915394488e-01 5.176483760831048775e-01 2.145137574746129872e-01 9.127268485208358539e-01 5.402417529081223746e-01 5.463268870326368765e-01 3.606688090951200021e-01 9.882255042793566258e-01 8.685668628947800229e-01 7.573752314665460617e-02 5.955428576750005920e-01 3.077446230265820093e-01 5.849731534201414451e-01 9.957904428432569066e-01 7.489075412994955494e-01 0.000000000000000000e+00 3.413027763913909496e-01 1.726420783651301250e-01 6.735286231026610393e-01 5.911502685821836689e-01 7.069078419721153139e-03 3.857195153830816903e-01 8.530617285432309238e-01 5.729592181174425480e-01 2.487923859083605027e-01 3.967057413522401266e-01 7.778582768658834912e-01 9.940610030216714410e-01 6.808167306735536384e-01 9.590086216203904668e-01 8.922302755032978094e-01 9.912541872656150943e-01 2.269835618400044552e-01 7.071950690034436438e-01 8.064374853698167422e-01 7.542537627527201582e-02 3.084759033694619568e-01 4.504789896471095290e-02 7.904225743818286132e-01 7.481361578377656585e-01 7.609834933962930092e-01 4.095826866976530756e-01 1.352931045251125619e-01 9.335252846660513359e-02 3.987130984134010792e-01 2.971293936704003658e-01 4.710042128541568340e-01 7.684068291826903208e-01 9.024460750299210243e-01
4.067286695518725903e-01 4.226725247844518307e-01 7.020416245359125673e-01 5.964457542984012983e-01 8.087013494318553430e-01 5.664639326048069856e-01 1.020466670453760161e-01 7.541394503698561902e-01 5.466771716271767723e-02 6.436047547299583726e-01 7.315753327622780411e-01 2.211451332698188832e-01 6.160052826761589495e-01 1.688907035736478823e-01 6.291846935846594491e-01 4.184951853489400353e-01 6.846451429827296042e-01 9.550072463418893820e-01 0.000000000000000000e+00 4.448748611500432659e-01 4.707315942804235487e-02 4.370929240731358245e-02 2.892467554937714347e-01 6.375829478909229575e-01 8.489160315686861136e-02 7.267071728481161452e-01 2.298992211587839174e-01 4.614912413827617632e-01 9.608972794416302809e-01 3.685052295458803862e-01 1.060552609589460182e-02 2.523533067966424737e-01 2.306523349987514848e-01 7.110891713671845249e-01 2.373526343063709909e-01 7.539669556042805088e-02 1.902732713215061766e-01 3.633695318007023056e-01 1.574554516945472216e-01 8.125204807796934103e-01 2.381979692429047057e-01 3.805717142080695670e-01 4.351440322827647700e-01 4.795673654304288824e-01 6.935741674461743944e-01 6.082524439141598904e-01 5.447035930573234097e-01 2.820193642942764312e-01 7.458721201454210359e-02 6.785793184060177063e-01 1.021308533204037250e-01
5.675677686798829003e-01 4.986063461872474178e-01 6.219257946921215030e-01 5.074952803312914318e-01 4.283206829050596465e-01 8.062215861604837830e-01 5.138585298839609683e-01 3.308330599136082295e-01 6.454735901601448278e-01 2.662533259796895369e-02 1.159258427345383202e-01 5.594931745160356407e-01 2.215939361647056849e-01 8.076969087411072223e-01 4.428763052142449252e-01 7.364120099945596909e-01 4.334722387186868975e-01 9.654109547071013653e-01 5.365763702145147640e-01 0.000000000000000000e+00 1.669604138823530537e-01 5.190422902790634563e-01 4.187702467269796003e-01 9.989440850033506347e-01 4.216553046493607404e-01 3.343063804930213045e-01 4.682156383485172046e-01 5.559657064261209758e-01 8.854524971081072504e-01 4.880756099090364231e-01 9.849954901772524085e-01 6.896393553518487263e-01 5.375295299080682376e-01 1.346352497323539676e-01 1.323348673708562018e-01 2.492249883228778717e-01 7.306336941342825853e-01 9.203464456027958818e-01 6.929289350081676568e-01 9.050888348010627249e-01 5.484966813488241222e-01 7.372178928281214461e-01 8.447198850428805361e-02 2.754348211411804526e-01 4.996576649397869163e-01 9.018074582911073112e-02 1.150117914964909893e-02 9.441220578593791934e-01 3.980149122891765145e-01 5.151662324894099587e-01 6.358047070455424832e-01
7.169944223967250618e-02 8.040801886328758918e-01 5.268567393155165757e-01 2.958426330510275371e-01 9.881231384629640679e-01 9.160135982513097908e-01 8.574466915507694686e-02 4.634581023890979035e-01 7.069514944237895726e-01 4.740167900923073496e-01 4.825053214656125355e-01 5.116790247416769244e-02 3.094896512456484228e-01 8.108003787767728010e-01 6.964932266634119573e-01 5.770554292819612963e-01 4.761227801903417101e-01 4.671585880044307748e-01 6.943786252239017021e-01 1.270211989580920520e-01 0.000000000000000000e+00 8.021482139798228328e-01 9.585381544836570900e-01 8.638007051112637225e-01 8.071346787582037718e-01 6.813501677781355070e-01 4.178018850940405926e-01 2.755333122919714217e-01 6.559549052802272628e-01 3.718686774317719879e-01 5.165740207157387687e-02 1.154954165477845018e-01 6.747671177452663205e-01 7.265794151388542677e-01 9.896455170159962345e-01 8.644575656879279757e-01 6.953087280410675808e-01 3.182103846639217082e-01 8.370099295902062586e-01 5.454474826117164943e-01 5.593320249478077599e-01 6.136036586896895795e-01 4.924274207360255229e-01 5.809864364788186464e-02 5.595256333771526647e-01 2.037289356088928249e-01 1.722865285298185167e-01 1.011950652839520570e-01 7.876795686138517993e-01 4.055988966368230253e-01 8.955623278192056391e-01
3.793871541015654270e-01 4.304835500377302004e-01 5.165368231475203631e-01 7.475222230821206848e-01 3.408820023113350306e-01 9.571142272397247241e-01 3.152992549671262967e-01 1.530269552268372912e-01 6.111145572998150088e-01 6.776272402491871905e-01 9.905394033735686055e-01 6.843329010427443571e-01 6.514651067874234203e-01 4.322950426743958907e-01 2.395032253696026681e-01 9.038789929850059579e-01 7.575358859648492205e-01 9.885064946667017072e-01 2.629920899834727877e-01 3.483549703426770394e-01 1.716501606189134721e-01 0.000000000000000000e+00 9.448929643812353785e-01 8.837598975702747328e-01 6.191005439637052854e-01 5.935199474881311943e-01 5.693047402641658872e-01 9.516954145229594708e-01 4.981143283637812225e-01 3.026512538293810728e-01 9.976604975231478933e-01 8.241698630012339599e-03 7.428582026883993050e-01 5.920537603789001180e-01 5.957627003390750797e-01 2.477822501522819465e-02 2.796519992821515643e-01 4.205631236994722411e-02 6.450761774173422447e-01 2.938863720884803410e-01 7.582035039782597519e-02 4.279131896504527743e-01 8.110949149848790674e-01 5.137586111049253779e-01 6.944100667671154747e-01 6.285170382859367466e-01 4.619337665160363482e-01 7.830839774794445818e-01 7.279367182086555754e-01 1.420591306873243420e-01 2.069326740047089386e-01
